country,iso2c,iso3c,year,status,lastupdated,SP.POP.TOTL,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,region,capital,longitude,latitude,income,lending
Ethiopia,ET,ETH,2007,,2022-12-22,81996185,0.0726863089806797,357.117967015165,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Euro area,XC,EMU,1999,,2022-12-22,320272154,8.16105917219391,29949.7697873359,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1997,,2022-12-22,318773136,8.12022629159064,28362.9333820011,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2009,,2022-12-22,335377620,7.27001401057407,32715.7939656909,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1995,,2022-12-22,317190243,8.06941593093076,27291.6248630444,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1998,,2022-12-22,319446441,8.23521461614907,29162.5368132045,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1996,,2022-12-22,318013083,8.22771181398219,27681.1640524892,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2008,,2022-12-22,334290264,7.88464482183301,34376.4152885925,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2006,,2022-12-22,330939600,8.24923926679182,33572.6471787952,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2010,,2022-12-22,336171621,7.44039603068212,33350.2641397145,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2000,,2022-12-22,321324622,8.19249388240158,31005.4878680516,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2001,,2022-12-22,322562386,8.30688919817204,31564.7052980093,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2005,,2022-12-22,329398861,8.33739976150602,32674.030096927,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2007,,2022-12-22,332660837,8.09521186295627,34401.455429787,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2003,,2022-12-22,325904835,8.41165792296142,31749.8889777067,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2004,,2022-12-22,327702192,8.406474128013,32300.0758841316,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2012,,2022-12-22,336183135,7.08435300305071,33635.2458909544,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2002,,2022-12-22,324141533,8.28113558879132,31706.3020760489,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2015,,2022-12-22,339514675,6.64692910229062,34388.8100100187,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2011,,2022-12-22,335442349,7.18838871447546,33995.7124255475,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2014,,2022-12-22,338486932,6.52364923951385,33800.4606745481,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2013,,2022-12-22,337328817,6.91571512914481,33447.3695629323,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2015,,2022-12-22,908123143,6.70542940679825,22556.5736435144,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2013,,2022-12-22,899035925,7.12001009748235,21898.5681354858,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1996,,2022-12-22,858209225,7.83508673783479,16357.9780871077,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2014,,2022-12-22,903601049,6.77186903722267,22207.0282923818,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2001,,2022-12-22,863909133,7.61130030865505,18832.8637300503,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2002,,2022-12-22,865474170,7.61127593957029,19096.3118521246,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2003,,2022-12-22,867701442,7.83562778837621,19388.4914427986,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2000,,2022-12-22,862786211,7.55416566294078,18451.8620524983,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1998,,2022-12-22,860876126,7.54697854938862,17231.653877205,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2012,,2022-12-22,894762079,7.30408840102663,21817.7994891874,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1995,,2022-12-22,856511549,7.82162246785213,16117.2403036472,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1999,,2022-12-22,861848594,7.47150027250297,17706.1900104479,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2004,,2022-12-22,870270838,7.81955004718074,19945.543397776,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2011,,2022-12-22,891279641,7.40928131176693,21826.3954246156,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2005,,2022-12-22,872913705,7.78856493901652,20414.1777990515,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2006,,2022-12-22,875627934,7.90290982244653,21130.4120035755,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2010,,2022-12-22,889222824,7.41014052624976,21379.0161937885,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2008,,2022-12-22,882357452,7.78504125255976,21956.7181510553,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2009,,2022-12-22,885846236,7.16727451205305,20899.3353350245,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1997,,2022-12-22,859711482,7.55927649385127,16819.2039446495,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2007,,2022-12-22,878767025,7.87459973916443,21822.3948957805,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1997,,2022-12-22,370276347,6.81149940061733,3742.44379891694,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2010,,2022-12-22,379132241,7.50665104357795,6507.83986257398,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2008,,2022-12-22,375281256,7.82611280528676,6601.67684425856,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2005,,2022-12-22,372077135,7.33374418149283,5477.33731860979,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1995,,2022-12-22,368905312,7.45895036707505,3656.04081346705,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1996,,2022-12-22,369661127,7.19487153749693,3644.47542803344,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2011,,2022-12-22,381278903,7.87686350815083,6878.0024284037,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2012,,2022-12-22,383476086,7.73812780390311,7110.45853364387,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1998,,2022-12-22,370591102,6.80173923697762,3680.82302343863,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2007,,2022-12-22,373795966,7.75193314894845,6358.73494561657,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2004,,2022-12-22,371533136,7.30046423603386,5109.38810473376,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2000,,2022-12-22,370646199,6.96851585367026,4084.31811265315,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2006,,2022-12-22,372780224,7.61977632803375,5914.52514408354,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2009,,2022-12-22,377054106,7.18559506756114,6194.28297357834,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1999,,2022-12-22,370546751,6.78911266046192,3768.01124741193,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2001,,2022-12-22,370739184,6.93325139338287,4191.47008485815,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2002,,2022-12-22,370807684,7.02307041751574,4420.70020107985,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2003,,2022-12-22,371072025,7.31118351832973,4724.14176370038,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2013,,2022-12-22,386051693,7.55380717119376,7348.82077127158,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2014,,2022-12-22,388842371,7.26427743027477,7445.6506545291,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2015,,2022-12-22,391695432,7.02726693011286,7458.33504588883,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2013,,2022-12-22,448331271,7.36761373646816,7788.96750131817,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2002,,2022-12-22,435070718,6.90752301047691,4795.75341534259,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2011,,2022-12-22,443770308,7.69890608015451,7357.14251439899,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2003,,2022-12-22,435154320,7.19320704995669,5091.18560993325,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2004,,2022-12-22,435471706,7.18844739848962,5487.77394366049,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,,2022-12-22,453701064,6.90138754699163,7993.44005151042,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2014,,2022-12-22,451001474,7.09033366648351,7923.92108997861,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2012,,2022-12-22,445864843,7.55739216666932,7575.65019810118,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1998,,2022-12-22,436294062,6.77742026048036,4033.7274816858,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1999,,2022-12-22,436191659,6.71250454287487,4134.25333874209,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2005,,2022-12-22,435872410,7.21752981795388,5846.93751029718,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2010,,2022-12-22,441717333,7.3722973859851,6977.73223846596,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1997,,2022-12-22,436014905,6.87434620659526,4062.57741550268,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2007,,2022-12-22,437109725,7.61888371728789,6767.66259228239,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2009,,2022-12-22,439878377,7.06401160967386,6696.59904145776,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2001,,2022-12-22,435418872,6.83990721292359,4563.27049468175,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2006,,2022-12-22,436426410,7.50445774838782,6297.92456653412,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2008,,2022-12-22,438254595,7.6715740895018,7050.79102896707,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1995,,2022-12-22,434804610,7.42350088825088,3916.7421728837,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1996,,2022-12-22,435461598,7.24359278131168,3952.10361746508,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2000,,2022-12-22,435816101,6.85015305051986,4443.92448075322,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1996,,2022-12-22,426906931,8.17224960913084,23321.9487961029,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2004,,2022-12-22,434059923,8.08068153476674,27748.3797379621,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,,2022-12-22,435600393,8.00768329116562,28182.4394675522,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,,2022-12-22,438484072,7.88300004739,29889.6583206991,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,,2022-12-22,439892213,7.68115434384806,29984.8757890505,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2009,,2022-12-22,440934530,7.0967678673096,28613.1822332136,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1997,,2022-12-22,427549432,7.99818627755772,23904.8251611618,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1995,,2022-12-22,426212138,7.95753967945417,22928.4216878947,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2003,,2022-12-22,432434810,8.0987929587020009,27148.7972463824,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1999,,2022-12-22,428828749,7.82228338893389,25275.4023953282,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2000,,2022-12-22,429342455,7.83146404657326,26229.8554578517,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2006,,2022-12-22,437014860,8.00201609450163,29072.6499579448,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2015,,2022-12-22,444570054,6.51348406337217,30484.5278875559,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,,2022-12-22,442496175,6.73980964305056,29466.0029085937,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2001,,2022-12-22,429910140,7.95396451918999,26765.2017992054,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1998,,2022-12-22,428122323,7.96970822752449,24591.7417875721,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2012,,2022-12-22,441419873,6.93020453908159,29562.6289426073,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2010,,2022-12-22,441552554,7.27702729883516,29208.9445228768,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2002,,2022-12-22,430898141,7.91646484950651,27000.4282528597,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,,2022-12-22,443601373,6.39486305685405,29862.1591374535,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2011,,2022-12-22,440769682,7.0748286816220904,29814.9071449644,Aggregates,,,,Aggregates,Aggregates
Faroe Islands,FO,FRO,2009,,2022-12-22,48429,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2012,,2022-12-22,48392,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2008,,2022-12-22,48411,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2006,,2022-12-22,48313,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2013,,2022-12-22,48418,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2011,,2022-12-22,48386,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1996,,2022-12-22,44138,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2007,,2022-12-22,48361,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2014,,2022-12-22,48465,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2015,,2022-12-22,48816,NA,52726.7422373484,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1997,,2022-12-22,44495,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1998,,2022-12-22,44865,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1999,,2022-12-22,45203,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2005,,2022-12-22,48291,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2000,,2022-12-22,45660,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2001,,2022-12-22,46245,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2002,,2022-12-22,46813,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2010,,2022-12-22,48410,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2004,,2022-12-22,47989,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2003,,2022-12-22,47392,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1995,,2022-12-22,43805,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Fiji,FJ,FJI,2000,,2022-12-22,832509,0.972962454459952,4000.91158325309,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2001,,2022-12-22,841320,1.23615271240432,4038.19094301301,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2003,,2022-12-22,858306,1.22333987216247,4125.78867679305,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2004,,2022-12-22,866694,1.69610038676884,4302.40914543361,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2013,,2022-12-22,913453,1.23706418965358,4645.11295629404,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1999,,2022-12-22,823422,0.91083308437229,4115.01952450816,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2008,,2022-12-22,896731,1.08170680907678,4272.36775003432,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2009,,2022-12-22,901383,1.07612416543271,4191.40722510978,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1996,,2022-12-22,796538,0.966683322076285,3946.48695802003,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2002,,2022-12-22,849891,1.03542689030903,4125.38539624398,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2015,,2022-12-22,917200,1.50457914874796,5105.26262664449,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2014,,2022-12-22,915560,1.40897370118073,4894.1136327949,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2012,,2022-12-22,911059,1.130552435561,4446.79780366708,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1997,,2022-12-22,804572,0.932172633400118,3821.12384992791,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1998,,2022-12-22,813947,0.896864292146786,3826.21481794581,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1995,,2022-12-22,792246,0.896186285572915,3786.13270149431,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2010,,2022-12-22,905169,1.281528605842,4297.20042423802,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2007,,2022-12-22,890648,1.41470029738265,4257.57542520782,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2005,,2022-12-22,874923,1.47441541924607,4291.77689035707,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2011,,2022-12-22,908355,1.22198921600598,4397.96594868557,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2006,,2022-12-22,883083,1.5627070108151,4330.88917550639,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Finland,FI,FIN,2014,,2022-12-22,5461512,8.45187190789146,42710.9212889729,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2013,,2022-12-22,5438972,9.2278464803108,43044.997120147404,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2009,,2022-12-22,5338871,10.1482130407676,42412.0978494183,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2008,,2022-12-22,5313399,10.6636072027363,46358.6204112971,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2007,,2022-12-22,5288720,12.3092163083168,46212.6409741216,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2012,,2022-12-22,5413971,9.12638797795779,43637.2486713657,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1998,,2022-12-22,5153498,11.1128402494772,34464.9908824671,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2015,,2022-12-22,5479531,7.81453735635845,42801.9081167285,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2000,,2022-12-22,5176209,10.6448561099446,37884.3913209153,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1997,,2022-12-22,5139835,11.7941529251425,32768.3781282619,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1995,,2022-12-22,5107790,10.9812658703666,29912.8979739158,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2006,,2022-12-22,5266268,12.7262791493077,44074.0309204141,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2004,,2022-12-22,5228172,12.9452512857603,41522.1750841224,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2005,,2022-12-22,5246096,10.5716706450802,42530.6196771877,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2001,,2022-12-22,5188008,11.7752324206131,38784.7725522584,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2010,,2022-12-22,5363352,11.6587534771719,43563.5721974365,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2011,,2022-12-22,5388272,10.2296244383886,44466.8176978572,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1996,,2022-12-22,5124573,12.2097977724193,30908.3003090879,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2002,,2022-12-22,5200598,12.1985968972624,39351.3903956183,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1999,,2022-12-22,5165474,10.9399447175613,35891.0056383953,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2003,,2022-12-22,5213014,13.7559575102758,40044.3048555829,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Fragile and conflict affected situations,F1,FCS,2007,,2022-12-22,723581503,0.780578680856802,1772.79529100946,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1995,,2022-12-22,548331145,0.911348379331324,1280.8371257936,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2001,,2022-12-22,626177896,0.882960265182762,1465.94062878708,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2006,,2022-12-22,706884119,0.823577210147271,1711.78408208914,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1999,,2022-12-22,598919585,0.827678875483673,1393.29818517587,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2000,,2022-12-22,612395529,0.867449435390383,1436.78505964332,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1996,,2022-12-22,560707649,0.930379710823972,1297.85678776607,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2002,,2022-12-22,641576379,0.843632661645888,1497.19210429034,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2004,,2022-12-22,673751123,0.831822777368258,1602.93676830532,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2005,,2022-12-22,690141498,0.85260851120493,1656.25350945873,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2013,,2022-12-22,837103087,0.855250994335967,1921.77753629038,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1997,,2022-12-22,572896408,0.954474868660597,1333.14608578009,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1998,,2022-12-22,585589666,0.880703389982175,1379.24441507294,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2008,,2022-12-22,741028426,0.815065786404182,1818.22505432987,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2003,,2022-12-22,657778626,0.832133546189187,1478.30734030025,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2014,,2022-12-22,856705624,0.844950267170034,1918.32550497609,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2012,,2022-12-22,817111040,0.852831529971391,1902.63106441213,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2011,,2022-12-22,797489095,0.807017252186363,1858.99430559685,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2009,,2022-12-22,759511035,0.795017618578017,1825.11321004242,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2015,,2022-12-22,876118480,0.784072244836646,1893.11941681257,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2010,,2022-12-22,778427274,0.837865618625232,1904.44100659755,Aggregates,,,,Aggregates,Aggregates
France,FR,FRA,2010,,2022-12-22,65030575,5.34794592819296,35638.1215603451,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2007,,2022-12-22,64021737,5.66729369701834,36464.9592682158,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2011,,2022-12-22,65345233,5.12875996093606,36244.1871625918,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
